frame,hp_p1,hp_p2,x_p1,x_p2,distance,action_id
2050117,34.0,81.0,576.0,656.0,80.0,9
2050118,34.0,81.0,576.0,656.0,80.0,9
2050119,31.0,78.0,576.0,656.0,80.0,5
2050120,29.0,78.0,576.0,656.0,80.0,9
2050121,27.0,78.0,576.0,656.0,80.0,9
2050122,27.0,78.0,576.0,656.0,80.0,9
2050123,24.0,78.0,576.0,656.0,80.0,0
2050124,22.0,78.0,576.0,656.0,80.0,9
2050125,15.0,78.0,576.0,656.0,80.0,0
2050126,13.0,78.0,576.0,656.0,80.0,9
2050127,13.0,78.0,576.0,656.0,80.0,9
2050128,13.0,78.0,576.0,656.0,80.0,9
2050129,10.0,75.0,576.0,656.0,80.0,5
2050130,10.0,75.0,576.0,656.0,80.0,9
2050131,3.0,75.0,576.0,656.0,80.0,0
2050132,3.0,75.0,576.0,656.0,80.0,9
2050133,1.0,75.0,576.0,656.0,80.0,9
2050134,0.0,75.0,576.0,656.0,80.0,9
2060000,100.0,100.0,200.0,752.0,552.0,3
2060001,100.0,100.0,200.0,744.0,544.0,3
2060002,100.0,100.0,208.0,736.0,528.0,2
2060003,100.0,100.0,216.0,728.0,512.0,2
2060004,100.0,100.0,216.0,720.0,504.0,0
2060005,100.0,100.0,216.0,712.0,496.0,0
2060006,100.0,100.0,224.0,704.0,480.0,2
2060007,100.0,100.0,232.0,696.0,464.0,2
2060008,100.0,100.0,240.0,688.0,448.0,2
2060009,100.0,100.0,248.0,680.0,432.0,2
2060010,100.0,100.0,256.0,672.0,416.0,2
2060011,100.0,100.0,264.0,664.0,400.0,2
2060012,100.0,100.0,272.0,656.0,384.0,2
2060013,100.0,100.0,280.0,648.0,368.0,2
2060014,100.0,100.0,288.0,640.0,352.0,2
2060015,100.0,100.0,296.0,632.0,336.0,2
2060016,100.0,100.0,304.0,624.0,320.0,2
2060017,100.0,100.0,312.0,616.0,304.0,2
2060018,100.0,100.0,320.0,608.0,288.0,2
2060019,100.0,100.0,320.0,600.0,280.0,0
2060020,100.0,100.0,328.0,592.0,264.0,2
2060021,100.0,100.0,336.0,584.0,248.0,2
2060022,100.0,100.0,344.0,576.0,232.0,2
2060023,100.0,100.0,352.0,568.0,216.0,2
2060024,100.0,100.0,360.0,560.0,200.0,2
2060025,100.0,100.0,368.0,552.0,184.0,2
2060026,100.0,100.0,376.0,552.0,176.0,2
2060027,100.0,100.0,376.0,544.0,168.0,8
2060028,100.0,100.0,384.0,536.0,152.0,2
2060029,100.0,100.0,384.0,536.0,152.0,8
2060030,100.0,100.0,384.0,528.0,144.0,6
2060031,100.0,100.0,392.0,536.0,144.0,2
2060032,100.0,100.0,392.0,544.0,152.0,5
2060033,100.0,100.0,392.0,536.0,144.0,7
2060034,100.0,100.0,392.0,544.0,152.0,3
2060035,100.0,100.0,392.0,536.0,144.0,5
2060036,100.0,100.0,400.0,536.0,136.0,2
2060037,100.0,100.0,408.0,544.0,136.0,2
2060038,100.0,100.0,408.0,544.0,136.0,7
2060039,100.0,100.0,408.0,552.0,144.0,3
2060040,100.0,100.0,416.0,544.0,128.0,2
2060041,100.0,100.0,424.0,536.0,112.0,2
2060042,100.0,100.0,424.0,528.0,104.0,7
2060043,100.0,100.0,432.0,520.0,88.0,2
2060044,100.0,100.0,432.0,528.0,96.0,6
2060045,100.0,93.0,432.0,520.0,88.0,6
2060046,100.0,93.0,432.0,512.0,80.0,9
2060047,100.0,93.0,432.0,512.0,80.0,9
2060048,100.0,93.0,432.0,512.0,80.0,9
2060049,93.0,93.0,432.0,512.0,80.0,0
2060050,86.0,90.0,432.0,512.0,80.0,5
2060051,84.0,90.0,432.0,512.0,80.0,9
2060052,82.0,90.0,432.0,512.0,80.0,9
2060053,79.0,90.0,432.0,512.0,80.0,0
2060054,77.0,90.0,432.0,512.0,80.0,9
2060055,70.0,90.0,432.0,512.0,80.0,0
2060056,68.0,90.0,432.0,512.0,80.0,9
2060057,66.0,90.0,432.0,512.0,80.0,9
2060058,63.0,90.0,432.0,512.0,80.0,0
2060059,56.0,90.0,432.0,512.0,80.0,0
2060060,56.0,90.0,432.0,512.0,80.0,9
2060061,54.0,90.0,432.0,512.0,80.0,9
2060062,54.0,90.0,432.0,512.0,80.0,9
2060063,52.0,90.0,432.0,512.0,80.0,9
2060064,50.0,90.0,432.0,512.0,80.0,9
2060065,43.0,90.0,432.0,512.0,80.0,0
2060066,41.0,90.0,432.0,512.0,80.0,9
2060067,38.0,87.0,432.0,512.0,80.0,5
2060068,36.0,87.0,432.0,512.0,80.0,9
2060069,34.0,87.0,432.0,512.0,80.0,9
2060070,27.0,87.0,432.0,512.0,80.0,0
2060071,25.0,87.0,432.0,512.0,80.0,9
2060072,25.0,87.0,432.0,512.0,80.0,9
2060073,23.0,87.0,432.0,512.0,80.0,9
2060074,20.0,87.0,432.0,512.0,80.0,0
2060075,18.0,87.0,432.0,512.0,80.0,9
2060076,15.0,87.0,432.0,512.0,80.0,0
2060077,13.0,87.0,432.0,512.0,80.0,9
2060078,10.0,84.0,432.0,512.0,80.0,5
2060079,7.0,84.0,432.0,512.0,80.0,0
2060080,7.0,84.0,432.0,512.0,80.0,9
2060081,0.0,84.0,432.0,512.0,80.0,0
2070000,100.0,100.0,200.0,752.0,552.0,0
2070001,100.0,100.0,208.0,744.0,536.0,2
2070002,100.0,100.0,208.0,736.0,528.0,3
2070003,100.0,100.0,216.0,728.0,512.0,2
2070004,100.0,100.0,224.0,720.0,496.0,2
2070005,100.0,100.0,232.0,712.0,480.0,2
2070006,100.0,100.0,240.0,704.0,464.0,2
2070007,100.0,100.0,248.0,696.0,448.0,2
2070008,100.0,100.0,248.0,688.0,440.0,3
2070009,100.0,100.0,256.0,680.0,424.0,2
2070010,100.0,100.0,264.0,672.0,408.0,2
2070011,100.0,100.0,272.0,664.0,392.0,2
2070012,100.0,100.0,272.0,656.0,384.0,0
2070013,100.0,100.0,280.0,648.0,368.0,2
2070014,100.0,100.0,288.0,640.0,352.0,2
2070015,100.0,100.0,296.0,632.0,336.0,2
2070016,100.0,100.0,304.0,624.0,320.0,2
2070017,100.0,100.0,312.0,616.0,304.0,2
2070018,100.0,100.0,312.0,608.0,296.0,3
2070019,100.0,100.0,312.0,600.0,288.0,0
2070020,100.0,100.0,312.0,592.0,280.0,3
2070021,100.0,100.0,320.0,584.0,264.0,2
2070022,100.0,100.0,328.0,576.0,248.0,2
2070023,100.0,100.0,336.0,568.0,232.0,2
2070024,100.0,100.0,344.0,560.0,216.0,2
2070025,100.0,100.0,352.0,552.0,200.0,2
2070026,100.0,100.0,360.0,544.0,184.0,2
2070027,100.0,100.0,360.0,544.0,184.0,3
2070028,100.0,100.0,368.0,536.0,168.0,2
2070029,100.0,100.0,376.0,544.0,168.0,2
2070030,100.0,100.0,384.0,544.0,160.0,2
2070031,100.0,100.0,384.0,544.0,160.0,3
2070032,100.0,100.0,392.0,544.0,152.0,2
2070033,100.0,100.0,400.0,536.0,136.0,2
2070034,100.0,100.0,400.0,536.0,136.0,5
2070035,100.0,100.0,400.0,544.0,144.0,5
2070036,100.0,100.0,408.0,536.0,128.0,2
2070037,100.0,100.0,408.0,536.0,128.0,7
2070038,100.0,100.0,408.0,528.0,120.0,3
2070039,100.0,100.0,408.0,520.0,112.0,5
2070040,100.0,100.0,416.0,528.0,112.0,2
2070041,100.0,100.0,416.0,536.0,120.0,5
2070042,100.0,100.0,416.0,536.0,120.0,8
2070043,100.0,100.0,424.0,544.0,120.0,2
2070044,100.0,100.0,424.0,544.0,120.0,8
2070045,100.0,100.0,424.0,536.0,112.0,8
2070046,100.0,100.0,424.0,536.0,112.0,8
2070047,100.0,100.0,432.0,544.0,112.0,2
2070048,100.0,100.0,432.0,552.0,120.0,8
2070049,100.0,100.0,440.0,544.0,104.0,2
2070050,100.0,100.0,440.0,552.0,112.0,8
2070051,100.0,100.0,448.0,544.0,96.0,2
2070052,100.0,100.0,456.0,536.0,80.0,2
2070053,98.0,100.0,456.0,536.0,80.0,9
2070054,96.0,100.0,456.0,536.0,80.0,9
2070055,93.0,97.0,456.0,536.0,80.0,5
2070056,91.0,97.0,456.0,536.0,80.0,9
2070057,91.0,97.0,456.0,536.0,80.0,9
2070058,91.0,97.0,456.0,536.0,80.0,9
2070059,89.0,97.0,456.0,536.0,80.0,9
2070060,86.0,97.0,456.0,536.0,80.0,0
2070061,84.0,97.0,456.0,536.0,80.0,9
2070062,82.0,97.0,456.0,536.0,80.0,9
2070063,82.0,97.0,456.0,536.0,80.0,9
2070064,75.0,94.0,456.0,536.0,80.0,5
2070065,75.0,94.0,456.0,536.0,80.0,9
2070066,73.0,94.0,456.0,536.0,80.0,9
2070067,66.0,91.0,456.0,536.0,80.0,5
2070068,64.0,91.0,456.0,536.0,80.0,9
2070069,57.0,88.0,456.0,536.0,80.0,5
2070070,55.0,88.0,456.0,536.0,80.0,9
2070071,53.0,88.0,456.0,536.0,80.0,9
2070072,51.0,88.0,456.0,536.0,80.0,9
2070073,44.0,85.0,456.0,536.0,80.0,5
2070074,41.0,82.0,456.0,536.0,80.0,5
2070075,41.0,82.0,456.0,536.0,80.0,9
2070076,39.0,82.0,456.0,536.0,80.0,9
2070077,39.0,82.0,456.0,536.0,80.0,9
2070078,39.0,82.0,456.0,536.0,80.0,9
2070079,36.0,82.0,456.0,536.0,80.0,0
2070080,34.0,82.0,456.0,536.0,80.0,9
2070081,34.0,82.0,456.0,536.0,80.0,9
2070082,27.0,82.0,456.0,536.0,80.0,0
2070083,27.0,82.0,456.0,536.0,80.0,9
2070084,25.0,82.0,456.0,536.0,80.0,9
2070085,22.0,79.0,456.0,536.0,80.0,5
2070086,15.0,76.0,456.0,536.0,80.0,5
2070087,13.0,76.0,456.0,536.0,80.0,9
2070088,11.0,76.0,456.0,536.0,80.0,9
2070089,11.0,76.0,456.0,536.0,80.0,9
2070090,9.0,76.0,456.0,536.0,80.0,9
2070091,7.0,76.0,456.0,536.0,80.0,9
2070092,7.0,76.0,456.0,536.0,80.0,9
2070093,0.0,76.0,456.0,536.0,80.0,3
2080000,100.0,100.0,208.0,752.0,544.0,2
2080001,100.0,100.0,208.0,744.0,536.0,3
2080002,100.0,100.0,208.0,736.0,528.0,0
2080003,100.0,100.0,208.0,728.0,520.0,3
2080004,100.0,100.0,216.0,720.0,504.0,2
2080005,100.0,100.0,224.0,712.0,488.0,2
2080006,100.0,100.0,232.0,704.0,472.0,2
2080007,100.0,100.0,240.0,696.0,456.0,2
2080008,100.0,100.0,240.0,688.0,448.0,0
2080009,100.0,100.0,248.0,680.0,432.0,2
2080010,100.0,100.0,256.0,672.0,416.0,2
2080011,100.0,100.0,256.0,664.0,408.0,3
2080012,100.0,100.0,264.0,656.0,392.0,2
2080013,100.0,100.0,272.0,648.0,376.0,2
2080014,100.0,100.0,272.0,640.0,368.0,3
2080015,100.0,100.0,280.0,632.0,352.0,2
2080016,100.0,100.0,288.0,624.0,336.0,2
2080017,100.0,100.0,296.0,616.0,320.0,2
2080018,100.0,100.0,304.0,608.0,304.0,2
2080019,100.0,100.0,312.0,600.0,288.0,2
2080020,100.0,100.0,320.0,592.0,272.0,2
2080021,100.0,100.0,328.0,584.0,256.0,2
2080022,100.0,100.0,336.0,576.0,240.0,2
2080023,100.0,100.0,344.0,568.0,224.0,2
2080024,100.0,100.0,344.0,560.0,216.0,3
2080025,100.0,100.0,344.0,552.0,208.0,3
2080026,100.0,100.0,352.0,544.0,192.0,2
2080027,100.0,100.0,352.0,536.0,184.0,3
2080028,100.0,100.0,360.0,536.0,176.0,2
2080029,100.0,100.0,360.0,544.0,184.0,8
2080030,100.0,100.0,368.0,536.0,168.0,2
2080031,100.0,100.0,368.0,544.0,176.0,5
2080032,100.0,100.0,376.0,544.0,168.0,2
2080033,100.0,100.0,376.0,544.0,168.0,3
2080034,100.0,100.0,384.0,552.0,168.0,2
2080035,100.0,100.0,392.0,552.0,160.0,2
2080036,100.0,100.0,392.0,552.0,160.0,7
2080037,100.0,100.0,400.0,544.0,144.0,2
2080038,100.0,100.0,408.0,544.0,136.0,2
2080039,100.0,100.0,416.0,544.0,128.0,2
2080040,100.0,100.0,416.0,536.0,120.0,3
2080041,100.0,100.0,416.0,528.0,112.0,5
2080042,100.0,100.0,416.0,520.0,104.0,5
2080043,100.0,100.0,424.0,520.0,96.0,2
2080044,100.0,100.0,432.0,528.0,96.0,2
2080045,100.0,100.0,440.0,536.0,96.0,2
2080046,100.0,100.0,440.0,536.0,96.0,3
2080047,100.0,93.0,440.0,528.0,88.0,6
2080048,98.0,93.0,440.0,528.0,88.0,9
2080049,98.0,93.0,440.0,520.0,80.0,9
2080050,98.0,93.0,440.0,520.0,80.0,9
2080051,98.0,93.0,440.0,520.0,80.0,9
2080052,98.0,93.0,440.0,520.0,80.0,9
2080053,98.0,93.0,440.0,520.0,80.0,9
2080054,95.0,93.0,440.0,520.0,80.0,0
2080055,95.0,93.0,440.0,520.0,80.0,9
2080056,88.0,90.0,440.0,520.0,80.0,5
2080057,86.0,90.0,440.0,520.0,80.0,9
2080058,84.0,90.0,440.0,520.0,80.0,9
2080059,82.0,90.0,440.0,520.0,80.0,9
2080060,80.0,90.0,440.0,520.0,80.0,9
2080061,77.0,87.0,440.0,520.0,80.0,5
2080062,75.0,87.0,440.0,520.0,80.0,9
2080063,68.0,87.0,440.0,520.0,80.0,0
2080064,65.0,87.0,440.0,520.0,80.0,0
2080065,62.0,87.0,440.0,520.0,80.0,0
2080066,59.0,84.0,440.0,520.0,80.0,5
2080067,52.0,84.0,440.0,520.0,80.0,3
2080068,50.0,84.0,440.0,520.0,80.0,9
2080069,48.0,84.0,440.0,520.0,80.0,9
2080070,45.0,84.0,440.0,520.0,80.0,0
2080071,43.0,84.0,440.0,520.0,80.0,9
2080072,43.0,84.0,440.0,520.0,80.0,9
2080073,41.0,84.0,440.0,520.0,80.0,9
2080074,34.0,84.0,440.0,520.0,80.0,0
2080075,27.0,84.0,440.0,520.0,80.0,0
2080076,27.0,84.0,440.0,520.0,80.0,9
2080077,27.0,84.0,440.0,520.0,80.0,9
2080078,27.0,84.0,440.0,520.0,80.0,9
2080079,25.0,84.0,440.0,520.0,80.0,9
2080080,18.0,84.0,440.0,520.0,80.0,0
2080081,18.0,84.0,440.0,520.0,80.0,9
2080082,16.0,84.0,440.0,520.0,80.0,9
2080083,9.0,84.0,440.0,520.0,80.0,3
2080084,7.0,84.0,440.0,520.0,80.0,9
2080085,5.0,84.0,440.0,520.0,80.0,9
2080086,2.0,84.0,440.0,520.0,80.0,0
2080087,0.0,84.0,440.0,520.0,80.0,0
2090000,100.0,100.0,208.0,752.0,544.0,2
2090001,100.0,100.0,216.0,744.0,528.0,2
2090002,100.0,100.0,216.0,736.0,520.0,0
2090003,100.0,100.0,224.0,728.0,504.0,2
2090004,100.0,100.0,232.0,720.0,488.0,2
2090005,100.0,100.0,240.0,712.0,472.0,2
2090006,100.0,100.0,248.0,704.0,456.0,2
2090007,100.0,100.0,256.0,696.0,440.0,2
2090008,100.0,100.0,264.0,688.0,424.0,2
2090009,100.0,100.0,272.0,680.0,408.0,2
2090010,100.0,100.0,280.0,672.0,392.0,2
2090011,100.0,100.0,288.0,664.0,376.0,2
2090012,100.0,100.0,296.0,656.0,360.0,2
2090013,100.0,100.0,304.0,648.0,344.0,2
2090014,100.0,100.0,312.0,640.0,328.0,2
2090015,100.0,100.0,312.0,632.0,320.0,3
2090016,100.0,100.0,320.0,624.0,304.0,2
2090017,100.0,100.0,328.0,616.0,288.0,2
2090018,100.0,100.0,336.0,608.0,272.0,2
2090019,100.0,100.0,344.0,600.0,256.0,2
2090020,100.0,100.0,344.0,592.0,248.0,0
2090021,100.0,100.0,352.0,584.0,232.0,2
2090022,100.0,100.0,360.0,576.0,216.0,2
2090023,100.0,100.0,368.0,568.0,200.0,2
2090024,100.0,100.0,376.0,576.0,200.0,2
2090025,100.0,100.0,384.0,584.0,200.0,2
2090026,100.0,100.0,392.0,576.0,184.0,2
2090027,100.0,100.0,392.0,576.0,184.0,3
2090028,100.0,100.0,400.0,584.0,184.0,2
2090029,100.0,100.0,408.0,584.0,176.0,2
2090030,100.0,100.0,408.0,584.0,176.0,5
2090031,100.0,100.0,416.0,576.0,160.0,2
2090032,100.0,100.0,424.0,576.0,152.0,2
2090033,100.0,100.0,432.0,568.0,136.0,2
2090034,100.0,100.0,432.0,568.0,136.0,7
2090035,100.0,100.0,432.0,560.0,128.0,5
2090036,100.0,100.0,440.0,560.0,120.0,2
2090037,100.0,100.0,448.0,568.0,120.0,2
2090038,100.0,100.0,448.0,576.0,128.0,5
2090039,100.0,100.0,456.0,584.0,128.0,2
2090040,100.0,100.0,456.0,576.0,120.0,8
2090041,100.0,100.0,464.0,568.0,104.0,2
2090042,100.0,100.0,472.0,576.0,104.0,2
2090043,100.0,100.0,472.0,568.0,96.0,8
2090044,100.0,100.0,480.0,560.0,80.0,2
2090045,98.0,100.0,480.0,560.0,80.0,9
2090046,96.0,100.0,480.0,560.0,80.0,9
2090047,94.0,100.0,480.0,560.0,80.0,9
2090048,94.0,100.0,480.0,560.0,80.0,9
2090049,87.0,100.0,480.0,560.0,80.0,0
2090050,85.0,100.0,480.0,560.0,80.0,9
2090051,85.0,100.0,480.0,560.0,80.0,9
2090052,85.0,100.0,480.0,560.0,80.0,9
2090053,82.0,100.0,480.0,560.0,80.0,0
2090054,80.0,100.0,480.0,560.0,80.0,9
2090055,73.0,100.0,480.0,560.0,80.0,0
2090056,71.0,100.0,480.0,560.0,80.0,9
2090057,71.0,100.0,480.0,560.0,80.0,9
2090058,69.0,100.0,480.0,560.0,80.0,9
2090059,62.0,100.0,480.0,560.0,80.0,0
2090060,62.0,100.0,480.0,560.0,80.0,9
2090061,60.0,100.0,480.0,560.0,80.0,9
2090062,60.0,100.0,480.0,560.0,80.0,9
2090063,57.0,97.0,480.0,560.0,80.0,5
2090064,55.0,97.0,480.0,560.0,80.0,9
2090065,53.0,97.0,480.0,560.0,80.0,9
2090066,53.0,97.0,480.0,560.0,80.0,9
2090067,53.0,97.0,480.0,560.0,80.0,9
2090068,53.0,97.0,480.0,560.0,80.0,9
2090069,53.0,97.0,480.0,560.0,80.0,9
2090070,53.0,97.0,480.0,560.0,80.0,9
2090071,51.0,97.0,480.0,560.0,80.0,9
2090072,49.0,97.0,480.0,560.0,80.0,9
2090073,42.0,97.0,480.0,560.0,80.0,0
2090074,35.0,97.0,480.0,560.0,80.0,0
2090075,33.0,97.0,480.0,560.0,80.0,9
2090076,31.0,97.0,480.0,560.0,80.0,9
2090077,24.0,94.0,480.0,560.0,80.0,5
2090078,17.0,94.0,480.0,560.0,80.0,0
2090079,17.0,94.0,480.0,560.0,80.0,9
2090080,15.0,94.0,480.0,560.0,80.0,9
2090081,15.0,94.0,480.0,560.0,80.0,9
2090082,12.0,94.0,480.0,560.0,80.0,0
2090083,10.0,94.0,480.0,560.0,80.0,9
2090084,8.0,94.0,480.0,560.0,80.0,9
2090085,1.0,91.0,480.0,560.0,80.0,5
2090086,0.0,91.0,480.0,560.0,80.0,9
2100000,100.0,100.0,208.0,752.0,544.0,2
2100001,100.0,100.0,216.0,744.0,528.0,2
2100002,100.0,100.0,216.0,736.0,520.0,0
2100003,100.0,100.0,216.0,728.0,512.0,0
2100004,100.0,100.0,216.0,720.0,504.0,0
2100005,100.0,100.0,216.0,712.0,496.0,3
2100006,100.0,100.0,224.0,704.0,480.0,2
2100007,100.0,100.0,224.0,696.0,472.0,0
2100008,100.0,100.0,232.0,688.0,456.0,2
2100009,100.0,100.0,240.0,680.0,440.0,2
2100010,100.0,100.0,248.0,672.0,424.0,2
2100011,100.0,100.0,256.0,664.0,408.0,2
2100012,100.0,100.0,256.0,656.0,400.0,0
2100013,100.0,100.0,256.0,648.0,392.0,3
2100014,100.0,100.0,264.0,640.0,376.0,2
2100015,100.0,100.0,272.0,632.0,360.0,2
2100016,100.0,100.0,272.0,624.0,352.0,3
2100017,100.0,100.0,272.0,616.0,344.0,0
2100018,100.0,100.0,280.0,608.0,328.0,2
2100019,100.0,100.0,288.0,600.0,312.0,2
2100020,100.0,100.0,296.0,592.0,296.0,2
2100021,100.0,100.0,304.0,584.0,280.0,2
2100022,100.0,100.0,312.0,576.0,264.0,2
2100023,100.0,100.0,312.0,568.0,256.0,0
2100024,100.0,100.0,320.0,560.0,240.0,2
2100025,100.0,100.0,328.0,552.0,224.0,2
2100026,100.0,100.0,328.0,544.0,216.0,3
2100027,100.0,100.0,336.0,536.0,200.0,2
2100028,100.0,100.0,344.0,544.0,200.0,2
2100029,100.0,100.0,352.0,544.0,192.0,2
2100030,100.0,100.0,360.0,544.0,184.0,2
2100031,100.0,100.0,368.0,536.0,168.0,2
2100032,100.0,100.0,368.0,536.0,168.0,8
2100033,100.0,100.0,368.0,536.0,168.0,8
2100034,100.0,100.0,376.0,544.0,168.0,2
2100035,100.0,100.0,376.0,544.0,168.0,6
2100036,100.0,100.0,376.0,552.0,176.0,8
2100037,100.0,100.0,384.0,560.0,176.0,2
2100038,100.0,100.0,384.0,560.0,176.0,7
2100039,100.0,100.0,392.0,560.0,168.0,2
2100040,100.0,100.0,400.0,560.0,160.0,2
2100041,100.0,100.0,408.0,560.0,152.0,2
2100042,100.0,100.0,416.0,568.0,152.0,2
2100043,100.0,100.0,424.0,576.0,152.0,2
2100044,100.0,100.0,424.0,576.0,152.0,8
2100045,100.0,100.0,432.0,568.0,136.0,2
2100046,100.0,100.0,432.0,568.0,136.0,5
2100047,100.0,100.0,432.0,576.0,144.0,7
2100048,100.0,100.0,440.0,568.0,128.0,2
2100049,100.0,100.0,448.0,576.0,128.0,2
2100050,100.0,100.0,456.0,584.0,128.0,2
2100051,100.0,100.0,456.0,592.0,136.0,5
2100052,100.0,100.0,464.0,592.0,128.0,2
2100053,100.0,100.0,464.0,592.0,128.0,5
2100054,100.0,100.0,472.0,600.0,128.0,2
2100055,100.0,100.0,472.0,592.0,120.0,8
2100056,100.0,100.0,480.0,592.0,112.0,2
2100057,100.0,100.0,488.0,592.0,104.0,2
2100058,100.0,100.0,488.0,600.0,112.0,8
2100059,100.0,100.0,488.0,592.0,104.0,8
2100060,100.0,100.0,496.0,592.0,96.0,2
2100061,93.0,100.0,504.0,592.0,88.0,2
2100062,91.0,100.0,504.0,592.0,88.0,9
2100063,84.0,97.0,504.0,592.0,88.0,5
2100064,84.0,90.0,504.0,584.0,80.0,6
2100065,82.0,90.0,504.0,584.0,80.0,9
2100066,79.0,87.0,504.0,584.0,80.0,5
2100067,77.0,87.0,504.0,584.0,80.0,9
2100068,75.0,87.0,504.0,584.0,80.0,9
2100069,75.0,87.0,504.0,584.0,80.0,9
2100070,73.0,87.0,504.0,584.0,80.0,9
2100071,73.0,87.0,504.0,584.0,80.0,9
2100072,70.0,84.0,504.0,584.0,80.0,5
2100073,63.0,84.0,504.0,584.0,80.0,0
2100074,56.0,81.0,504.0,584.0,80.0,5
2100075,54.0,81.0,504.0,584.0,80.0,9
2100076,47.0,78.0,504.0,584.0,80.0,5
2100077,40.0,78.0,504.0,584.0,80.0,0
2100078,38.0,78.0,504.0,584.0,80.0,9
2100079,31.0,78.0,504.0,584.0,80.0,0
2100080,29.0,78.0,504.0,584.0,80.0,9
2100081,27.0,78.0,504.0,584.0,80.0,9
2100082,25.0,78.0,504.0,584.0,80.0,9
2100083,22.0,75.0,504.0,584.0,80.0,5
2100084,20.0,75.0,504.0,584.0,80.0,9
2100085,17.0,75.0,504.0,584.0,80.0,0
2100086,10.0,75.0,504.0,584.0,80.0,0
2100087,10.0,75.0,504.0,584.0,80.0,9
2100088,8.0,75.0,504.0,584.0,80.0,9
2100089,1.0,72.0,504.0,584.0,80.0,5
2100090,1.0,72.0,504.0,584.0,80.0,9
2100091,0.0,69.0,504.0,584.0,80.0,5
2110000,100.0,100.0,208.0,752.0,544.0,2
2110001,100.0,100.0,216.0,744.0,528.0,2
2110002,100.0,100.0,216.0,736.0,520.0,3
2110003,100.0,100.0,224.0,728.0,504.0,2
2110004,100.0,100.0,224.0,720.0,496.0,3
2110005,100.0,100.0,232.0,712.0,480.0,2
2110006,100.0,100.0,240.0,704.0,464.0,2
2110007,100.0,100.0,240.0,696.0,456.0,3
2110008,100.0,100.0,248.0,688.0,440.0,2
2110009,100.0,100.0,248.0,680.0,432.0,3
2110010,100.0,100.0,256.0,672.0,416.0,2
2110011,100.0,100.0,264.0,664.0,400.0,2
2110012,100.0,100.0,272.0,656.0,384.0,2
2110013,100.0,100.0,272.0,648.0,376.0,0
2110014,100.0,100.0,272.0,640.0,368.0,3
2110015,100.0,100.0,280.0,632.0,352.0,2
2110016,100.0,100.0,288.0,624.0,336.0,2
2110017,100.0,100.0,296.0,616.0,320.0,2
2110018,100.0,100.0,296.0,608.0,312.0,3
2110019,100.0,100.0,296.0,600.0,304.0,3
2110020,100.0,100.0,304.0,592.0,288.0,2
2110021,100.0,100.0,312.0,584.0,272.0,2
2110022,100.0,100.0,312.0,576.0,264.0,3
2110023,100.0,100.0,320.0,568.0,248.0,2
2110024,100.0,100.0,320.0,560.0,240.0,3
2110025,100.0,100.0,320.0,552.0,232.0,3
2110026,100.0,100.0,328.0,544.0,216.0,2
2110027,100.0,100.0,336.0,536.0,200.0,2
2110028,100.0,100.0,336.0,528.0,192.0,0
2110029,100.0,100.0,344.0,520.0,176.0,2
2110030,100.0,100.0,352.0,512.0,160.0,2
2110031,100.0,100.0,360.0,520.0,160.0,2
2110032,100.0,100.0,360.0,528.0,168.0,3
2110033,100.0,100.0,360.0,520.0,160.0,7
2110034,100.0,100.0,360.0,512.0,152.0,3
2110035,100.0,100.0,360.0,512.0,152.0,3
2110036,100.0,100.0,360.0,520.0,160.0,7
2110037,100.0,100.0,360.0,520.0,160.0,7
2110038,100.0,100.0,368.0,528.0,160.0,2
2110039,100.0,100.0,376.0,536.0,160.0,2
2110040,100.0,100.0,376.0,544.0,168.0,3
2110041,100.0,100.0,376.0,544.0,168.0,5
2110042,100.0,100.0,384.0,552.0,168.0,2
2110043,100.0,100.0,392.0,544.0,152.0,2
2110044,100.0,100.0,400.0,544.0,144.0,2
2110045,100.0,100.0,400.0,552.0,152.0,7
2110046,100.0,100.0,408.0,560.0,152.0,2
2110047,100.0,100.0,408.0,568.0,160.0,8
2110048,100.0,100.0,416.0,576.0,160.0,2
2110049,100.0,100.0,416.0,576.0,160.0,5
2110050,100.0,100.0,416.0,568.0,152.0,8
2110051,100.0,100.0,416.0,576.0,160.0,8
2110052,100.0,100.0,416.0,576.0,160.0,8
2110053,100.0,100.0,416.0,568.0,152.0,7
2110054,100.0,100.0,424.0,576.0,152.0,2
2110055,100.0,100.0,424.0,568.0,144.0,8
2110056,100.0,100.0,424.0,568.0,144.0,3
2110057,100.0,100.0,424.0,576.0,152.0,3
2110058,100.0,100.0,424.0,584.0,160.0,3
2110059,100.0,100.0,424.0,576.0,152.0,3
2110060,100.0,100.0,432.0,584.0,152.0,2
2110061,100.0,100.0,432.0,592.0,160.0,5
2110062,100.0,100.0,440.0,600.0,160.0,2
2110063,100.0,100.0,440.0,592.0,152.0,3
2110064,100.0,100.0,440.0,600.0,160.0,7
2110065,100.0,100.0,440.0,608.0,168.0,7
2110066,100.0,100.0,448.0,616.0,168.0,2
2110067,100.0,100.0,456.0,608.0,152.0,2
2110068,100.0,100.0,464.0,608.0,144.0,2
2110069,100.0,100.0,472.0,600.0,128.0,2
2110070,100.0,100.0,472.0,600.0,128.0,8
2110071,100.0,100.0,472.0,608.0,136.0,5
2110072,100.0,100.0,480.0,608.0,128.0,2
2110073,100.0,100.0,488.0,600.0,112.0,2
2110074,100.0,100.0,496.0,608.0,112.0,2
2110075,100.0,100.0,504.0,608.0,104.0,2
